paper_id,year,problem,category,reason,source_path,quality,artifact_status,recommended_next_action,priority
CUMCM-2003-B-011,2003,B,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排B.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2004-A-001,2004,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004A：奥运场馆中临时商业网点设计中的数学模型化方法.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2004-A-002,2004,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004A：基于利润最大化的奥运商业网点分布微观经济模型.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2004-A-003,2004,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004A：奥运会网点的优化设计.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2004-A-004,2004,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004A：临时超市网点的规划模型研究.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2004-A-005,2004,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004A：MS网点的合理布局.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2004-B-002,2004,B,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004B：电力市场的输电阻塞优化管理.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2004-B-003,2004,B,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004B：电力市场输电阻塞管理模型-武汉大学.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2004-B-004,2004,B,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004B：电力市场的输电阻塞管理.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2004-B-005,2004,B,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004B：电路模拟方法在数学建模中的应用.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2004-B-006,2004,B,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004B：电力市场的输电阻塞管理(2).pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2004-B-007,2004,B,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004B：电力市场输电阻塞管理模型.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-A-005,2007,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《人口增长预测模型》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-A-008,2007,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《基于Leslie模型的中国人口预测及模特卡罗仿真》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-A-009,2007,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《丁克现象与中国人口增长》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-A-012,2007,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-A-015,2007,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口区域结构向量模型》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-B-005,2007,B,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《最佳公交路线选择模型》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-B-007,2007,B,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交线路选择模型》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-B-010,2007,B,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《最优公交线路选择》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-C-001,2007,C,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007C：《手机套餐评价模型》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-C-002,2007,C,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007C：《手机套餐资费问题的评价与优化设计模型》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-C-003,2007,C,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007C：《手机“套餐”优惠几何》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-D-001,2007,D,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007D：《体能测试时间安排》 (2).pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2007-D-002,2007,D,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007D：《体能测试时间安排》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2008-A-001,2008,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《数码相机定位》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2008-A-005,2008,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《具有仿射不变性的几何结构在相机定位中的应用》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2008-A-006,2008,A,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《透视投影中圆心投影定位和双目立体系统标定》.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2009-C-001,2009,C,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：卫星和飞船的跟踪测控 (2).pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2009-C-002,2009,C,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：飞船的跟踪测控模型.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2009-C-003,2009,C,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：卫星和飞船的跟踪测控模型.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2009-C-004,2009,C,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：卫星和飞船的跟踪测控.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
CUMCM-2009-C-006,2009,C,Q3_REPAIR_MANUAL,PARTIAL_SCAN; no approved repair contract,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：关于对卫星和飞船跟踪的测控站分布.pdf,Q3,NOT_GENERATED,"approve a deterministic Q3 repair contract, then perform manual repair",P2
