paper_id,year,problem,source_page,source_path,source_sha256,artifact_set_id,formal_body_path,formal_body_sha256,prior_scope_status,render_status,render_path,render_sha256,image_width,image_height,non_background_pixel_ratio,image_entropy,edge_density_proxy,visual_density_class,ocr_status,ocr_output_path,ocr_output_sha256,ocr_raw_char_count,ocr_normalized_char_count,ocr_normalized_line_count,ocr_substantive_detected,ocr_substantive_basis,diagnostic_class,new_scope_status,scope_confidence,requires_manual_visual_review,repair_required,notes
CUMCM-1992-B-002,1992,B,1,1992年数学建模国赛优秀论文/1992年B题优秀论文② 蛋白质氨基酸的组合问题.pdf,13312C02679947C9D2BD21B401E39EF740B095171B68E3302F7A7505B9BCBB99,derived/scale/papers/CUMCM-1992-B-002,derived/scale/papers/CUMCM-1992-B-002/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1992-B-002/source_page_1.png,E98B384BD24A1089F8BDF9CD2CB9D682B9C447B2005EC3562D5AFBF4DA654CC4,1470,1980,0.1379266,2.12264253,0.11735258,VISUALLY_AMBIGUOUS,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1992-B-002/source_page_1.txt,09EEBA8B272C3588855BBB141EC8A18A8505CA8504A2865CD7038D615DA262FC,1359,1358,36,1,"Conservative lexical test: cjk=486, letters=166, words=30, digits=87, lines=35.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
CUMCM-1992-B-002,1992,B,2,1992年数学建模国赛优秀论文/1992年B题优秀论文② 蛋白质氨基酸的组合问题.pdf,13312C02679947C9D2BD21B401E39EF740B095171B68E3302F7A7505B9BCBB99,derived/scale/papers/CUMCM-1992-B-002,derived/scale/papers/CUMCM-1992-B-002/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1992-B-002/source_page_2.png,1FB574F55EFD893FF76F4D12FD41773F6B520E7798D8435194C8EA6474D9084F,1470,1980,0.15323294,2.29527929,0.12904569,VISUALLY_AMBIGUOUS,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1992-B-002/source_page_2.txt,00C3B066E25F03BFD8AFDFA58C15F314F1FA9964A88277A8BC6382D9F8CAD7FA,1352,1351,38,1,"Conservative lexical test: cjk=580, letters=70, words=13, digits=37, lines=38.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
CUMCM-1992-B-002,1992,B,3,1992年数学建模国赛优秀论文/1992年B题优秀论文② 蛋白质氨基酸的组合问题.pdf,13312C02679947C9D2BD21B401E39EF740B095171B68E3302F7A7505B9BCBB99,derived/scale/papers/CUMCM-1992-B-002,derived/scale/papers/CUMCM-1992-B-002/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1992-B-002/source_page_3.png,D927E36721930019F842D1F0D5857695354B17B3594D3905F29F782F26D57122,1470,1980,0.14104132,2.22207811,0.11674094,VISUALLY_AMBIGUOUS,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1992-B-002/source_page_3.txt,B499DCAA2B11776CB6C68B16320EE8EA0F90610036E569C56DA436BB54DC63DF,1375,1374,43,1,"Conservative lexical test: cjk=478, letters=82, words=18, digits=102, lines=39.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
CUMCM-1992-B-002,1992,B,4,1992年数学建模国赛优秀论文/1992年B题优秀论文② 蛋白质氨基酸的组合问题.pdf,13312C02679947C9D2BD21B401E39EF740B095171B68E3302F7A7505B9BCBB99,derived/scale/papers/CUMCM-1992-B-002,derived/scale/papers/CUMCM-1992-B-002/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1992-B-002/source_page_4.png,142C690F3F2970DCE893362D8CEED3271587C85E997B239469379FD4498FDEDE,1470,1980,0.15136205,2.32184461,0.12316058,VISUALLY_AMBIGUOUS,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1992-B-002/source_page_4.txt,FC320D033A774B8909BAD5BE532D21FF52C24313005236E74D593587C9FFDA54,1448,1447,43,1,"Conservative lexical test: cjk=567, letters=89, words=20, digits=74, lines=42.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
CUMCM-1992-B-002,1992,B,5,1992年数学建模国赛优秀论文/1992年B题优秀论文② 蛋白质氨基酸的组合问题.pdf,13312C02679947C9D2BD21B401E39EF740B095171B68E3302F7A7505B9BCBB99,derived/scale/papers/CUMCM-1992-B-002,derived/scale/papers/CUMCM-1992-B-002/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1992-B-002/source_page_5.png,A6C1B53A055817F0B2158196C96BCE34DF2F34C8F5E1928D01AAD237CBE7252F,1470,1980,0.11924856,1.94099814,0.09685494,VISUALLY_AMBIGUOUS,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1992-B-002/source_page_5.txt,84164910E7C24F6040BFBC79FD9A1D4D35458215263872CBEC5AA983A4FFA654,1049,1047,41,1,"Conservative lexical test: cjk=327, letters=86, words=17, digits=109, lines=39.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
CUMCM-1992-B-002,1992,B,6,1992年数学建模国赛优秀论文/1992年B题优秀论文② 蛋白质氨基酸的组合问题.pdf,13312C02679947C9D2BD21B401E39EF740B095171B68E3302F7A7505B9BCBB99,derived/scale/papers/CUMCM-1992-B-002,derived/scale/papers/CUMCM-1992-B-002/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1992-B-002/source_page_6.png,BAC73AF879DC75846C6EA032707839EA5BACC4A8AA37A5DAAA27411A45AC8446,1470,1980,0.12473787,2.11268633,0.08718692,VISUALLY_AMBIGUOUS,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1992-B-002/source_page_6.txt,36FB31BCE617106E9BBBDB5D55379D520D1653C8393A0B24AA5A22B28DACBDD6,1123,1122,48,1,"Conservative lexical test: cjk=264, letters=75, words=14, digits=238, lines=48.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
CUMCM-1992-B-002,1992,B,7,1992年数学建模国赛优秀论文/1992年B题优秀论文② 蛋白质氨基酸的组合问题.pdf,13312C02679947C9D2BD21B401E39EF740B095171B68E3302F7A7505B9BCBB99,derived/scale/papers/CUMCM-1992-B-002,derived/scale/papers/CUMCM-1992-B-002/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1992-B-002/source_page_7.png,F7E7E0A77229E30FF64245FB01CA375FF23056EFF340F7A8EC18FED710478BD3,1470,1980,0.10936986,1.84008294,0.08781398,VISUALLY_AMBIGUOUS,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1992-B-002/source_page_7.txt,16E1C77C2E8F1F95DD60002957B6E5E97D619AED2CF82D2F073528C8C47A99EF,955,954,46,1,"Conservative lexical test: cjk=278, letters=76, words=19, digits=122, lines=43.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
CUMCM-1992-B-002,1992,B,8,1992年数学建模国赛优秀论文/1992年B题优秀论文② 蛋白质氨基酸的组合问题.pdf,13312C02679947C9D2BD21B401E39EF740B095171B68E3302F7A7505B9BCBB99,derived/scale/papers/CUMCM-1992-B-002,derived/scale/papers/CUMCM-1992-B-002/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1992-B-002/source_page_8.png,A1AEB28F571F03FB62B72D657813E1CCBCD597F0CE6658382513CE8F9B145BE4,1470,1980,0.1780736,2.5901362,0.15220576,VISUALLY_CONTENT_DENSE,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1992-B-002/source_page_8.txt,2F0363D98A8F3F23543B81EE26B7350B876A433D99A8B7C5C5EDC2A41447CA9C,1551,1550,40,1,"Conservative lexical test: cjk=702, letters=55, words=12, digits=40, lines=39.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
CUMCM-1992-B-002,1992,B,9,1992年数学建模国赛优秀论文/1992年B题优秀论文② 蛋白质氨基酸的组合问题.pdf,13312C02679947C9D2BD21B401E39EF740B095171B68E3302F7A7505B9BCBB99,derived/scale/papers/CUMCM-1992-B-002,derived/scale/papers/CUMCM-1992-B-002/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1992-B-002/source_page_9.png,E9FA7EF2A03E9F662D77D4DA315CC1B7673A79D35B98544FB5A1AB71D21B53BF,1470,1980,0.1615183,2.43263736,0.13693533,VISUALLY_AMBIGUOUS,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1992-B-002/source_page_9.txt,2213F5B0268BCCC7897D58B55B3FD8EE227D888EF24C006999EF27102C8259B9,1863,1862,51,1,"Conservative lexical test: cjk=510, letters=360, words=88, digits=171, lines=51.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
CUMCM-1996-B-001,1996,B,2,1996年数学建模国赛真题+优秀论文/1996年国赛优秀论文/1996B：节水洗衣机问题数学建模及若干评注.pdf,6EF9201798BF3E216638A2B044038F05712CE4507B9E00192554895DC96D4278,derived/scale/papers/CUMCM-1996-B-001,derived/scale/papers/CUMCM-1996-B-001/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1996-B-001/source_page_2.png,D9EC952F6AA258F527437E40C7D4A34BBFD0A8E4CF9A9EED56EF861A6732403F,1418,1955,0.16356237,2.42900796,0.14310533,VISUALLY_AMBIGUOUS,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1996-B-001/source_page_2.txt,87B7F40E2A17FF74CDEFADE26F8EBAAC3570E3C34B362FB88C050B58BAC5EA03,1523,1522,41,1,"Conservative lexical test: cjk=559, letters=147, words=35, digits=59, lines=40.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
CUMCM-1996-B-001,1996,B,4,1996年数学建模国赛真题+优秀论文/1996年国赛优秀论文/1996B：节水洗衣机问题数学建模及若干评注.pdf,6EF9201798BF3E216638A2B044038F05712CE4507B9E00192554895DC96D4278,derived/scale/papers/CUMCM-1996-B-001,derived/scale/papers/CUMCM-1996-B-001/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1996-B-001/source_page_4.png,FA824B1B941B5C9A5679F789D6A20FCD44884C134DF80A1C7D40B9F384F6EDDD,1418,1955,0.15382834,2.35031348,0.13447679,VISUALLY_AMBIGUOUS,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1996-B-001/source_page_4.txt,AB0B4FF07933A6809B9E8569672B59954FE22364C0A551C135EAB78F25DA5008,1310,1309,36,1,"Conservative lexical test: cjk=489, letters=103, words=29, digits=61, lines=36.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
CUMCM-1996-B-003,1996,B,3,1996年数学建模国赛真题+优秀论文/1996年国赛优秀论文/1996B：节水洗衣机的设计.pdf,96257EB5FD8EE017CBE33AAD705C4451E444DAEF10172DBA9DC2C8E3F20533CC,derived/scale/papers/CUMCM-1996-B-003,derived/scale/papers/CUMCM-1996-B-003/paper.md,747914D495F481AEA94B89B6481B5B807695DFAC4C1C281DE639E2F58A4F0997,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1996-B-003/source_page_3.png,00DC0942BDE34D4AF40F4EBAA9C763E5653C9FD670F2B0872EE767B4C6036FC3,1418,1955,0.13301782,2.07179907,0.10801733,VISUALLY_AMBIGUOUS,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1996-B-003/source_page_3.txt,3D21A90DF2AF877725042713A4FCAC5E7A9CF10224F2E16EC6363ADA204D6303,1051,1050,39,1,"Conservative lexical test: cjk=373, letters=117, words=34, digits=46, lines=39.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
CUMCM-1997-A-008,1997,A,2,1997年数学建模国赛真题+优秀论文/1997年国赛优秀论文/1997A：零件的参数设计(1).pdf,7CE89B136265005FB597C7886D441E66504DB71F07101F0F67BC3B94C4543948,derived/scale/papers/CUMCM-1997-A-008,derived/scale/papers/CUMCM-1997-A-008/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,UNRESOLVED,PASS,catalog/scale/g11_image_residual_renders/residual/CUMCM-1997-A-008/source_page_2.png,F1172458EFB1D587101D35432FD7903A6E0DD50A93D9B0DC00E3ED7493982284,1460,1973,0.17171525,2.52433882,0.14316119,VISUALLY_CONTENT_DENSE,PASS,catalog/scale/g11_image_residual_ocr/residual/CUMCM-1997-A-008/source_page_2.txt,5F3255BB86AAAF514101091791D125A551AA5BF1B16C3351511B762E70B7EE65,1865,1863,52,1,"Conservative lexical test: cjk=728, letters=155, words=33, digits=84, lines=41.",OCR_SUBSTANTIVE_CONFIRMED,CONFIRMED_DEFECTIVE,HIGH,0,1,Diagnostic render/OCR only; OCR text is not formal extraction or repair input. Auto-promotion allowed by calibrated classifier.
